Subject,Predicate,Object,graph,predicate_tmp,object_tmp,subject_tmp,Predicate_labels,Object_labels,Subject_labels
<https://w3id.org/traits.build#methods_description>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype>,<http://www.w3.org/2001/XMLSchema#string>,.,http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype,http://www.w3.org/2001/XMLSchema#string,methods_description,datatype,string,dataset description
<https://w3id.org/traits.build#methods_description>,<http://purl.org/dc/terms/created>,"""01 February 2024""^^<xsd:date>",.,http://purl.org/dc/terms/created,01 February 2024,methods_description,created,01 February 2024,dataset description
<https://w3id.org/traits.build#methods_description>,<http://www.w3.org/2002/07/owl#sameAs>,<http://terminologies.gfbio.org/terms/ETS/datasetDescription>,.,http://www.w3.org/2002/07/owl#sameAs,http://terminologies.gfbio.org/terms/ETS/datasetDescription,methods_description,sameAs,datasetDescription,dataset description
<https://w3id.org/traits.build#methods_description>,<http://www.w3.org/2004/02/skos/core#inScheme>,<https://w3id.org/traits.build>,.,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/traits.build,methods_description,is in scheme,traits.build,dataset description
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""dataset sampling strategy""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,dataset sampling strategy,sampling_strategy,preferred label,dataset sampling strategy,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2004/02/skos/core#altLabel>,"""sampling_strategy""@en",.,http://www.w3.org/2004/02/skos/core#altLabel,sampling_strategy,sampling_strategy,alternative label,sampling_strategy,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/samplingProtocol>,.,http://www.w3.org/2004/02/skos/core#exactMatch,http://rs.tdwg.org/dwc/terms/samplingProtocol,sampling_strategy,has exact match,samplingProtocol,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://semanticscience.org/resource/SIO_000602>,<http://semanticscience.org/resource/SIO_000757>,.,http://semanticscience.org/resource/SIO_000602,http://semanticscience.org/resource/SIO_000757,sampling_strategy,computational entity,database column,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build#traits.build-methods>,.,http://rs.tdwg.org/dwc/terms/attributes/organizedInClass,https://w3id.org/traits.build#traits.build-methods,sampling_strategy,organizedInClass,methods table,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2000/01/rdf-schema#label>,"""dataset sampling strategy""@en",.,http://www.w3.org/2000/01/rdf-schema#label,dataset sampling strategy,sampling_strategy,label,dataset sampling strategy,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://semanticscience.org/resource/SIO_000628>,<https://w3id.org/traits.build#observations_from_dataset>,.,http://semanticscience.org/resource/SIO_000628,https://w3id.org/traits.build#observations_from_dataset,sampling_strategy,refers to,observations from dataset,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://purl.org/dc/terms/description>,"""When available, this information is lifted verbatim from a published manuscript. For preserved specimens, this field ideally indicates which records were 'sampled' to measure a specific trait.""@en",.,http://purl.org/dc/terms/description,"When available, this information is lifted verbatim from a published manuscript. For preserved specimens, this field ideally indicates which records were 'sampled' to measure a specific trait.",sampling_strategy,description,"When available, this information is lifted verbatim from a published manuscript. For preserved specimens, this field ideally indicates which records were 'sampled' to measure a specific trait.",dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype>,<http://www.w3.org/2001/XMLSchema#string>,.,http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype,http://www.w3.org/2001/XMLSchema#string,sampling_strategy,datatype,string,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://purl.org/dc/terms/created>,"""01 February 2024""^^<xsd:date>",.,http://purl.org/dc/terms/created,01 February 2024,sampling_strategy,created,01 February 2024,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2002/07/owl#sameAs>,<http://rs.tdwg.org/dwc/terms/samplingProtocol>,.,http://www.w3.org/2002/07/owl#sameAs,http://rs.tdwg.org/dwc/terms/samplingProtocol,sampling_strategy,sameAs,samplingProtocol,dataset sampling strategy
<https://w3id.org/traits.build#sampling_strategy>,<http://www.w3.org/2004/02/skos/core#inScheme>,<https://w3id.org/traits.build>,.,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/traits.build,sampling_strategy,is in scheme,traits.build,dataset sampling strategy
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""source primary key""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,source primary key,source_primary_key,preferred label,source primary key,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2004/02/skos/core#altLabel>,"""source_primary_key""@en",.,http://www.w3.org/2004/02/skos/core#altLabel,source_primary_key,source_primary_key,alternative label,source_primary_key,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2004/02/skos/core#exactMatch>,<https://w3id.org/traits.build#dataset_id>,.,http://www.w3.org/2004/02/skos/core#exactMatch,https://w3id.org/traits.build#dataset_id,source_primary_key,has exact match,dataset id,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2004/02/skos/core#broader>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>,.,http://www.w3.org/2004/02/skos/core#broader,http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier,source_primary_key,has broader,Identifier,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://semanticscience.org/resource/SIO_000602>,<http://semanticscience.org/resource/SIO_000757>,.,http://semanticscience.org/resource/SIO_000602,http://semanticscience.org/resource/SIO_000757,source_primary_key,computational entity,database column,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build#traits.build-methods>,.,http://rs.tdwg.org/dwc/terms/attributes/organizedInClass,https://w3id.org/traits.build#traits.build-methods,source_primary_key,organizedInClass,methods table,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2000/01/rdf-schema#label>,"""source primary key""@en",.,http://www.w3.org/2000/01/rdf-schema#label,source primary key,source_primary_key,label,source primary key,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build#source_primary_citation>,.,http://semanticscience.org/resource/SIO_000674,https://w3id.org/traits.build#source_primary_citation,source_primary_key,is unique identifier for,source primary citation,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://purl.org/dc/terms/description>,"""Citation key for the primary source in `sources`. The key is typically formatted as `Surname_year`.""@en",.,http://purl.org/dc/terms/description,Citation key for the primary source in `sources`. The key is typically formatted as `Surname_year`.,source_primary_key,description,Citation key for the primary source in `sources`. The key is typically formatted as `Surname_year`.,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype>,<http://www.w3.org/2001/XMLSchema#string>,.,http://www.w3.org/1999/02/22-rdf-syntax-ns#datatype,http://www.w3.org/2001/XMLSchema#string,source_primary_key,datatype,string,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://purl.org/dc/terms/created>,"""01 February 2024""^^<xsd:date>",.,http://purl.org/dc/terms/created,01 February 2024,source_primary_key,created,01 February 2024,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2002/07/owl#sameAs>,<https://w3id.org/traits.build#dataset_id>,.,http://www.w3.org/2002/07/owl#sameAs,https://w3id.org/traits.build#dataset_id,source_primary_key,sameAs,dataset id,source primary key
<https://w3id.org/traits.build#source_primary_key>,<http://www.w3.org/2004/02/skos/core#inScheme>,<https://w3id.org/traits.build>,.,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/traits.build,source_primary_key,is in scheme,traits.build,source primary key
<https://w3id.org/traits.build#source_primary_citation>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""source primary citation""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,source primary citation,source_primary_citation,preferred label,source primary citation,source primary citation
<https://w3id.org/traits.build#source_primary_citation>,<http://www.w3.org/2004/02/skos/core#altLabel>,"""source_primary_citation""@en",.,http://www.w3.org/2004/02/skos/core#altLabel,source_primary_citation,source_primary_citation,alternative label,source_primary_citation,source primary citation
<https://w3id.org/traits.build#source_primary_citation>,<http://www.w3.org/2004/02/skos/core#broader>,<http://purl.org/dc/terms/bibliographicCitation>,.,http://www.w3.org/2004/02/skos/core#broader,http://purl.org/dc/terms/bibliographicCitation,source_primary_citation,has broader,bibliographic citation,source primary citation
<https://w3id.org/traits.build#source_primary_citation>,<http://semanticscience.org/resource/SIO_000602>,<http://semanticscience.org/resource/SIO_000757>,.,http://semanticscience.org/resource/SIO_000602,http://semanticscience.org/resource/SIO_000757,source_primary_citation,computational entity,database column,source primary citation
<https://w3id.org/traits.build#source_primary_citation>,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build#traits.build-methods>,.,http://rs.tdwg.org/dwc/terms/attributes/organizedInClass,https://w3id.org/traits.build#traits.build-methods,source_primary_citation,organizedInClass,methods table,source primary citation
<https://w3id.org/traits.build#source_primary_citation>,<http://www.w3.org/2000/01/rdf-schema#label>,"""source primary citation""@en",.,http://www.w3.org/2000/01/rdf-schema#label,source primary citation,source_primary_citation,label,source primary citation,source primary citation
