Subject,Predicate,Object
https://w3id.org/traits.build/description,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://purl.org/dc/terms/description>
https://w3id.org/traits.build/description,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/description,<http://semanticscience.org/resource/SIO_000254>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/description,<http://purl.org/dc/terms/description>,"A short description, generally ranging from 1-3 sentences that clearly indicates the trait’s scope."
https://w3id.org/traits.build/description,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/comments,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/comments>
https://w3id.org/traits.build/comments,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2000/01/rdf-schema#comment>
https://w3id.org/traits.build/comments,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/comments>
https://w3id.org/traits.build/comments,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/comments,<http://semanticscience.org/resource/SIO_000254>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/comments,<http://purl.org/dc/terms/description>,Additional notes about the scope of the trait or acceptable methods.
https://w3id.org/traits.build/comments,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/allowed_values_max,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/max allowed values>
https://w3id.org/traits.build/allowed_values_max,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/maxAllowedValue>
https://w3id.org/traits.build/allowed_values_max,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/allowed_values_max,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/allowed_values_max,<http://purl.org/dc/terms/description>,An upper boundary for accepted numerical values.
https://w3id.org/traits.build/allowed_values_max,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#decimal>
https://w3id.org/traits.build/allowed_values_min,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/min allowed values>
https://w3id.org/traits.build/allowed_values_min,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/minAllowedValue>
https://w3id.org/traits.build/allowed_values_min,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/allowed_values_min,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/allowed_values_min,<http://purl.org/dc/terms/description>,A lower boundary for accepted numerical values.
https://w3id.org/traits.build/allowed_values_min,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#decimal>
https://w3id.org/traits.build/units,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/units>
https://w3id.org/traits.build/units,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/expectedUnit>
https://w3id.org/traits.build/units,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/units,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/units,<http://purl.org/dc/terms/description>,"The preferred units for the trait, conforming to the Unified Code for Units of Measure (UCUM). There are often two entries for units, one that is a string and the second which links to a units of measurement axiom."
https://w3id.org/traits.build/units,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/allowed_values_levels,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/allowed categorical values>
https://w3id.org/traits.build/allowed_values_levels,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2004/02/skos/core#narrower>
https://w3id.org/traits.build/allowed_values_levels,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/factorLevels>
https://w3id.org/traits.build/allowed_values_levels,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/allowed_values_levels,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/allowed_values_levels,<http://purl.org/dc/terms/description>,"Allowed trait values for a categorical trait, including a brief description of the value."
https://w3id.org/traits.build/allowed_values_levels,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/type,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/type>
https://w3id.org/traits.build/type,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/valueType>
https://w3id.org/traits.build/type,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/type,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/type,<http://purl.org/dc/terms/description>,"Type of trait, specifying if traits are categorical, numeric, or ordinal."
https://w3id.org/traits.build/type,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Identifier
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>,<http://purl.org/dc/terms/description>,Provides an identifying sequence of characters to refer to an entity within a context. An Identifier can be unique within a local context or a global context.
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Characteristic
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>,<http://purl.org/dc/terms/description>,"A characteristic represents a property of an entity that can be measured (e.g., height, length, or color). A characteristic of an entity is observed through a measurement, which further asserts a value of the characteristic for the entity. A characteristic type (e.g., ""height"") can be associated with many different entities, whereas an individual characteristic (a particular occurrence of the ""height"" characteristic) is associated to exactly one entity."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Standard
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard>,<http://purl.org/dc/terms/description>,"A standard defines a reference for comparing or naming entities via a measurement. A standard can be defined intentionally (e.g., as in the case of units) or extensionally (by listing the values of the standard, e.g., for color this might be red, blue, yellow, etc)."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Entity
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>,<http://purl.org/dc/terms/description>,"An entity is an object (e.g., a tree, a community, an ecological process). Entities constitute the foci of observations, i.e., every observation is of exactly one entity."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Observation>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Observation
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Observation>,<http://purl.org/dc/terms/description>,"An observation is an assertion that an entity (e.g., biological organisms, geographic locations, or environmental features, among others) was observed by an observer. An observation primarily serves to group a set of measurements together into a single ""observation event"". Observations are often made within a broader context. The context of an observation is given by other observations, implying that an observed entity (and specifically each corresponding measurement) contextualizes another observed entity (and its corresponding measurements). For example, an observation associated with a location may serve as context for an observation associated with an organism. In this case, the observed characteristic values of the location (such as humidity) are assumed constant for the corresponding measurements of the organism."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Observation>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ObservationCollection>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Observation Collection
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ObservationCollection>,<http://purl.org/dc/terms/description>,An observation collection is a container for a set of observations.
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ObservationCollection>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Protocol
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol>,<http://purl.org/dc/terms/description>,A protocol is a procedure for generating or processing data.
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Measurement>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Measurement
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Measurement>,<http://purl.org/dc/terms/description>,"A measurement is an assertion that a characteristic of an entity had a particular value with respect to an observation event. A measurement is comprised of a characteristic, a value, a measurement standard, and a protocol. Measurements can also have precision as well as a description of the methods used. Measurements can encapsulate characteristics that were recorded, but not necessarily measured in a physical sense. For example, the name of a location and a taxon can be captured through measurements."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Measurement>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Unit
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit>,<http://purl.org/dc/terms/description>,"A unit is a standard quantification for physical measurements. A unit is either a base unit, a composite unit, or a derived unit."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseCharacteristicQualifier>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Base Characteristic Qualifier
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseCharacteristicQualifier>,<http://purl.org/dc/terms/description>,"A base qualifier denotes a simple, atomic qualifier such as average, minimum, and maximum."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseCharacteristicQualifier>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasurementType>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Measurement Type
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasurementType>,<http://purl.org/dc/terms/description>,"A MeasurementType describes the type of a Measurement in which the Measurement would follow the associated Protocol to record the value of the associated Characteristic of the associated Entity using the associated Standard. Any of these associated properties may be omitted, in which case the MeasurementType is only constrained by the provided associations. A MeasurementType is a hypothetical construct, in that it is not associated with a particular instance of a Measurement."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasurementType>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Measured Value
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue>,<http://purl.org/dc/terms/description>,"A measurement value is a quantitative or qualitative result of a measurement. Measurement values can contain a coded representation of the result, e.g., as a number or string."
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#characteristicFor>,<http://www.w3.org/2004/02/skos/core#prefLabel>,characteristic for
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#characteristicFor>,<http://purl.org/dc/terms/description>,The characteristicFor property gives the entity of the characteristic.
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#characteristicFor>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ofEntity>,<http://www.w3.org/2004/02/skos/core#prefLabel>,of entity
